origin_id,origin_class,origin_label,type_id,type_class,type_label,value_id,value_class,value_label
00c140ce-2f13-420a-a37b-8870654085ed,E,Quoddam dictum fratris Girardi de Novaçano,ccc4c0f8-ad95-40a5-ac78-3a6eccb939c6,C,place in a series,c25982d5-2b5f-49b8-9d2f-99705f065723,V,3
00c140ce-2f13-420a-a37b-8870654085ed,E,Quoddam dictum fratris Girardi de Novaçano,4cd961b5-c512-4dcc-a928-fbaceb7491c1,C,TRP yyyy-mm-dd: during,661a4d70-0ad6-4a8f-8b34-ad2c0e5caa35,V,1300-10-15
00c140ce-2f13-420a-a37b-8870654085ed,E,Quoddam dictum fratris Girardi de Novaçano,53d49b80-f6b7-498f-8050-79db1232e37b,C,SRP in,afc8065d-b84a-4470-ada7-276b06ca992c,L,camera ubi fit officium inquisitionis
00c140ce-2f13-420a-a37b-8870654085ed,E,Quoddam dictum fratris Girardi de Novaçano,2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,1f0e008d-c111-487a-a7e2-c01aaedf5ea5,C,non-use of judicial torture
00c140ce-2f13-420a-a37b-8870654085ed,E,Quoddam dictum fratris Girardi de Novaçano,2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,3786211b-26c5-4397-a1c2-a487e19bf7f1,C,non-use of provisional detention
00c140ce-2f13-420a-a37b-8870654085ed,E,Quoddam dictum fratris Girardi de Novaçano,2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,c98c777f-04a3-4e7a-aae0-2c37a95a1c04,C,summons
00c140ce-2f13-420a-a37b-8870654085ed,E,Quoddam dictum fratris Girardi de Novaçano,2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,c14e973d-7955-48b9-b783-4af23a7bca5b,C,pledge-making
00c140ce-2f13-420a-a37b-8870654085ed,E,Quoddam dictum fratris Girardi de Novaçano,c774584e-4204-4737-a4a7-70e1396e7679,C,incriminator,1905a9f0-aec9-4559-b1f9-11059fe7239d,P,Girardus de Novaçano
00c140ce-2f13-420a-a37b-8870654085ed,E,Quoddam dictum fratris Girardi de Novaçano,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,fe445097-ea4b-46e7-bdaa-53f4a3e9420c,P,Andreas Saramita
00c140ce-2f13-420a-a37b-8870654085ed,E,Quoddam dictum fratris Girardi de Novaçano,1d586a63-5f9d-46a2-b573-6894091bdeee,C,mentioned,1905a9f0-aec9-4559-b1f9-11059fe7239d,P,Girardus de Novaçano
00c140ce-2f13-420a-a37b-8870654085ed,E,Quoddam dictum fratris Girardi de Novaçano,1d586a63-5f9d-46a2-b573-6894091bdeee,C,mentioned,811cb78c-6d03-4d46-9f32-e38fe5149fb7,P,Aydelina de Crimella
00c140ce-2f13-420a-a37b-8870654085ed,E,Quoddam dictum fratris Girardi de Novaçano,838c19ff-0311-4882-afb5-bacf7bcba990,C,denied,4feed6ef-28b9-4340-b191-e3563e38f9ab,P,"Guillelma [Boema, in vita]"
00c140ce-2f13-420a-a37b-8870654085ed,E,Quoddam dictum fratris Girardi de Novaçano,838c19ff-0311-4882-afb5-bacf7bcba990,C,denied,1905a9f0-aec9-4559-b1f9-11059fe7239d,P,Girardus de Novaçano
00c140ce-2f13-420a-a37b-8870654085ed,E,Quoddam dictum fratris Girardi de Novaçano,0489a4c1-8c4a-40d4-b423-d52eb14bbf27,C,person marked as incriminated in a marginal gloss,1905a9f0-aec9-4559-b1f9-11059fe7239d,P,Girardus de Novaçano
00e73c73-8044-4f9f-81b5-55600be84153,P,Maxina de Duglolo,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,6fc7abe0-661d-4703-8b4a-3f362738385c,V,Maxina
00e73c73-8044-4f9f-81b5-55600be84153,P,Maxina de Duglolo,1fbf2928-65e7-45d9-8986-d2327195a102,C,surname,3a7f216a-2d1e-40d0-a789-54e457005b2b,V,de Duglolo
00e73c73-8044-4f9f-81b5-55600be84153,P,Maxina de Duglolo,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,04990e82-c295-4ac6-9d3b-ed7b0c50ba50,C,female
00e73c73-8044-4f9f-81b5-55600be84153,P,Maxina de Duglolo,7b1019a9-80ae-443f-9f34-601c68c1946c,C,location of residence,4afded0b-6888-47df-9723-816955f9e687,L,Cappella S. Iohannis in Monte
00e73c73-8044-4f9f-81b5-55600be84153,P,Maxina de Duglolo,bd52f068-a72f-4eeb-89af-f018b84e5526,C,father,cd1cc855-2ae0-41a7-ae27-9d756ba92294,P,Ubaldinus de Duglolo
013fdb19-6f75-4e90-b453-1278cad55963,L,Caraman,10f5ed8d-4b60-4bf7-a15f-1bb718fa72f6,C,coordinates (lat; long),bff8d9c5-a169-4824-a8b7-1a01636e8e52,V,43.52994; 1.75765
02226257-e0ba-489e-a152-41cb0864f128,T,Interrogatorio di Rolandinus Gerardini de Ollis,bed73d79-d3e7-4036-b357-42ec0da37c43,C,person at trial,9dffdd4d-d746-45e8-b9c6-56f98407c4a3,P,Rolandinus de Ollis de Mutina
02226257-e0ba-489e-a152-41cb0864f128,T,Interrogatorio di Rolandinus Gerardini de Ollis,7842d8fa-63d0-4161-8181-9a6a40ecf6c4,C,inquisitor,109572d3-35bb-4130-a975-a10b85e0fe2b,P,Guido Parmensis
02226257-e0ba-489e-a152-41cb0864f128,T,Interrogatorio di Rolandinus Gerardini de Ollis,0d20880a-5a5a-419d-880f-0ef767c2167e,C,notary,3a495814-62b9-46e4-90ca-20783cafe9d6,P,Guido Bontalenti
02226257-e0ba-489e-a152-41cb0864f128,T,Interrogatorio di Rolandinus Gerardini de Ollis,34d54df3-2851-4d7e-915a-0197f20d45b0,C,represented event,c7f8f147-abb7-4686-a0bc-3a4afc5a4b79,E,Interrogatorio di Rolandinus Gerardini de Ollis
02814928-bbe3-409d-acae-f2e31f15f05b,O,"München, Bayerische Staatsbibliothek, Cod. lat. 9558",3de10dfc-c220-459e-9c8d-3524be0b191c,C,repository,5e0bb919-1195-4287-a905-ab952b5ad19d,L,"München, Bayerische Staatsbibliothek"
02814928-bbe3-409d-acae-f2e31f15f05b,O,"München, Bayerische Staatsbibliothek, Cod. lat. 9558",279690e5-0a2f-457f-bc14-a566218fb898,C,shelf number,d1398f7c-60ec-47a8-ad6d-22a3c40bc4d8,V,Cod. lat. 9558
02814928-bbe3-409d-acae-f2e31f15f05b,O,"München, Bayerische Staatsbibliothek, Cod. lat. 9558",ed7d1bc8-94cb-4162-97fe-917cb3a16d22,C,number of folios,e1e4b8b2-4828-4d97-aab5-33fc7f512e57,V,149
02814928-bbe3-409d-acae-f2e31f15f05b,O,"München, Bayerische Staatsbibliothek, Cod. lat. 9558",28087d7a-82a7-43f4-a2d0-faefcbdbddc3,C,writing material,7b4dbb60-3d36-48ac-bbbc-e6701e8d6184,C,parchment
02814928-bbe3-409d-acae-f2e31f15f05b,O,"München, Bayerische Staatsbibliothek, Cod. lat. 9558",eabcf674-e6e5-4be0-adaf-95cc192ad813,C,creation event,5843c5b1-2bc2-4458-9173-204cf6222eac,E,"Creation of München, Bayerische Staatsbibliothek, Cod. lat. 9558"
02eddca5-7fb8-4e0c-894b-b6577ddc333b,P,Marchixius,c88794da-c4bb-4c6f-9016-a4f1fd65d1ae,C,honorific,0666c662-e1b7-48ed-99ab-fa458d3aae25,C,dominus
02eddca5-7fb8-4e0c-894b-b6577ddc333b,P,Marchixius,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
02f4714f-d661-4cb3-aef4-da5322a1b537,P,Rex [Francorum],4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
0352d612-770a-4e20-afc1-b36cd504b00e,E,Detention of Martinus de Presbitero,4cd961b5-c512-4dcc-a928-fbaceb7491c1,C,TRP yyyy-mm-dd: during,271a11b3-df45-4391-8aff-18dc1439d5aa,V,1373-06-03
0352d612-770a-4e20-afc1-b36cd504b00e,E,Detention of Martinus de Presbitero,53d49b80-f6b7-498f-8050-79db1232e37b,C,SRP in,9f7b0666-30ba-4484-9cde-60f76208de53,L,Lanzo Torinese
0392fc7f-ea07-4cc1-8c18-b0bde01affb1,P,Guillielmus Pontius,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
045d8c1c-3a10-410f-95cd-164e302da8af,T,‘Consilium sapientum’ per Rengarda Papaçonis de Adygheriis,bed73d79-d3e7-4036-b357-42ec0da37c43,C,person at trial,b6e24a8c-7607-438c-80b0-1d2a7e251a5b,P,"Rengarda de Adygheriis de Galuciis, Acursio"
045d8c1c-3a10-410f-95cd-164e302da8af,T,‘Consilium sapientum’ per Rengarda Papaçonis de Adygheriis,7842d8fa-63d0-4161-8181-9a6a40ecf6c4,C,inquisitor,44934c6f-fea7-4728-9706-5227188c0f26,P,Guido Vicentinus
045d8c1c-3a10-410f-95cd-164e302da8af,T,‘Consilium sapientum’ per Rengarda Papaçonis de Adygheriis,0d20880a-5a5a-419d-880f-0ef767c2167e,C,notary,127de1e4-938b-4529-b57c-65186b7429a6,P,Albertus Carbonis
045d8c1c-3a10-410f-95cd-164e302da8af,T,‘Consilium sapientum’ per Rengarda Papaçonis de Adygheriis,34d54df3-2851-4d7e-915a-0197f20d45b0,C,represented event,92d53157-f015-4713-abd6-f1f290325f68,E,‘Consilium sapientum’ per Rengarda Papaçonis de Adygheriis
04a062de-e1f5-4e76-9466-95694b6aae60,E,Sentenza di condanna di Vivelda Damiani de Blanchis,4cd961b5-c512-4dcc-a928-fbaceb7491c1,C,TRP yyyy-mm-dd: during,0d08d809-0b04-44dc-9e49-ee3facec56cf,V,1306-12-30
04cff959-2c03-4bba-bb62-08721223f653,T,Dictum Bianche de Cerliano,bed73d79-d3e7-4036-b357-42ec0da37c43,C,person at trial,408da568-c715-44bc-b094-1ed7db7830cf,P,Biancha de Cerliano
04cff959-2c03-4bba-bb62-08721223f653,T,Dictum Bianche de Cerliano,7842d8fa-63d0-4161-8181-9a6a40ecf6c4,C,inquisitor,d142f422-10c0-4097-9ebb-a624d0fe9a2e,P,Raynerius de Pirovano
04cff959-2c03-4bba-bb62-08721223f653,T,Dictum Bianche de Cerliano,0d20880a-5a5a-419d-880f-0ef767c2167e,C,notary,17d76f61-6e23-42de-aa63-eb5944ba7a5a,P,Beltramus Salvagnus
04cff959-2c03-4bba-bb62-08721223f653,T,Dictum Bianche de Cerliano,46dd9896-0836-4831-853d-7e0f1e3acffc,C,witness,163d780a-3618-4133-8448-556079652df5,P,Stephanus de Vicomercato
04cff959-2c03-4bba-bb62-08721223f653,T,Dictum Bianche de Cerliano,46dd9896-0836-4831-853d-7e0f1e3acffc,C,witness,6f49d5a8-cb1d-459a-a891-996cc583ab0d,P,Assaldinus Ianuensis
04cff959-2c03-4bba-bb62-08721223f653,T,Dictum Bianche de Cerliano,34d54df3-2851-4d7e-915a-0197f20d45b0,C,represented event,81d21d06-fd76-4bbd-993f-3edd7777423d,E,Dictum Bianche de Cerliano
04f3f848-ae89-4528-93b7-afed448436a1,P,Bona Iohamnis de Arçele,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,cc6ae547-ddb2-4932-ac55-fb62a15ed343,V,Bona
04f3f848-ae89-4528-93b7-afed448436a1,P,Bona Iohamnis de Arçele,182e75e9-9583-4077-9fb5-efd1681d041a,C,family name,42463885-cf62-4f38-9e71-cef53ea89043,V,Iohamnis
04f3f848-ae89-4528-93b7-afed448436a1,P,Bona Iohamnis de Arçele,1fbf2928-65e7-45d9-8986-d2327195a102,C,surname,00cc414f-a1b3-4661-a6a2-dcbc96955543,V,de Arçele
04f3f848-ae89-4528-93b7-afed448436a1,P,Bona Iohamnis de Arçele,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,04990e82-c295-4ac6-9d3b-ed7b0c50ba50,C,female
04f3f848-ae89-4528-93b7-afed448436a1,P,Bona Iohamnis de Arçele,7b1019a9-80ae-443f-9f34-601c68c1946c,C,location of residence,01a20dda-24da-4469-8f3e-8451dfeeedeb,L,Cappella S. Benedicti de Pavanensibus (de porta Nova)
051b9593-8efd-4525-bc19-270cca76eb58,P,Becchadinus de Artinisiis de Beccadellis,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,da9e0d5b-2130-475e-9ea8-f75b2767c396,V,Becchadinus
051b9593-8efd-4525-bc19-270cca76eb58,P,Becchadinus de Artinisiis de Beccadellis,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,7b274451-e422-4b56-b149-82253c669e6b,V,Bechadinus
051b9593-8efd-4525-bc19-270cca76eb58,P,Becchadinus de Artinisiis de Beccadellis,1fbf2928-65e7-45d9-8986-d2327195a102,C,surname,47c37813-7731-4f9f-8719-6459697dba93,V,de Artinisiis de Beccadellis
051b9593-8efd-4525-bc19-270cca76eb58,P,Becchadinus de Artinisiis de Beccadellis,1fbf2928-65e7-45d9-8986-d2327195a102,C,surname,beb5e6bf-edfc-4f91-9806-4775acad1774,V,de Artenixiis
051b9593-8efd-4525-bc19-270cca76eb58,P,Becchadinus de Artinisiis de Beccadellis,1fbf2928-65e7-45d9-8986-d2327195a102,C,surname,10a814eb-1719-410c-9375-e0efbb8e128a,V,de Becchadinis
051b9593-8efd-4525-bc19-270cca76eb58,P,Becchadinus de Artinisiis de Beccadellis,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
051b9593-8efd-4525-bc19-270cca76eb58,P,Becchadinus de Artinisiis de Beccadellis,e4cf9862-f4c7-4e29-bc1f-689f1b24752c,C,occupation,0879960b-6198-45dd-b6da-475ea1cfc64d,C,frater
051b9593-8efd-4525-bc19-270cca76eb58,P,Becchadinus de Artinisiis de Beccadellis,3ba9c6e5-225c-492d-b9cb-09117a64757e,C,order,e5599d24-8a0f-4e84-9a56-25f2da017858,C,Militia Sancte Marie
05481c8a-3b18-43b0-8079-d1bda430077b,R,Castellario Trial Events,52bbf6e6-304b-4c9b-b646-f0bd2f3cd1a0,C,represented Territory,a3e6b8fc-9ec5-4eb0-9e36-eb475a35fccd,T,"Process against heretics in Giaveno by Alberto de Castellario, 1335"
05cf30d3-53f8-4e8d-a171-9679a1a9d58a,T,Deposizione di Landus Michilucii Bardellonis,bed73d79-d3e7-4036-b357-42ec0da37c43,C,person at trial,0d8f57e7-e590-4587-a194-75c25d18affe,P,Landus Bardellonis
05cf30d3-53f8-4e8d-a171-9679a1a9d58a,T,Deposizione di Landus Michilucii Bardellonis,7842d8fa-63d0-4161-8181-9a6a40ecf6c4,C,inquisitor,44934c6f-fea7-4728-9706-5227188c0f26,P,Guido Vicentinus
05cf30d3-53f8-4e8d-a171-9679a1a9d58a,T,Deposizione di Landus Michilucii Bardellonis,0d20880a-5a5a-419d-880f-0ef767c2167e,C,notary,3a495814-62b9-46e4-90ca-20783cafe9d6,P,Guido Bontalenti
05cf30d3-53f8-4e8d-a171-9679a1a9d58a,T,Deposizione di Landus Michilucii Bardellonis,34d54df3-2851-4d7e-915a-0197f20d45b0,C,represented event,f4d91a91-d8b8-49c6-962a-7442c545f821,E,Deposizione di Landus Michilucii Bardellonis
05f0ef0d-151b-4a2d-b13d-89c64c1ddba6,P,Damianus Benvenuti de Blanchis de S. Helena,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,21857d70-57a3-422f-b039-e26df525f99f,V,Damianus
05f0ef0d-151b-4a2d-b13d-89c64c1ddba6,P,Damianus Benvenuti de Blanchis de S. Helena,182e75e9-9583-4077-9fb5-efd1681d041a,C,family name,218614c4-9ea1-4bea-b0c7-aabc26489da1,V,Benvenuti
05f0ef0d-151b-4a2d-b13d-89c64c1ddba6,P,Damianus Benvenuti de Blanchis de S. Helena,1fbf2928-65e7-45d9-8986-d2327195a102,C,surname,ab3aab6a-32f4-45fe-8617-54c4709e3b26,V,de Blanchis de S. Helena
05f0ef0d-151b-4a2d-b13d-89c64c1ddba6,P,Damianus Benvenuti de Blanchis de S. Helena,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
05f0ef0d-151b-4a2d-b13d-89c64c1ddba6,P,Damianus Benvenuti de Blanchis de S. Helena,6f962843-c7b3-4f7b-b6fc-48dfac79a8a2,C,location of origin,1f4aaf7d-da21-4f4b-b2ac-4eba28e42c6d,L,Sancta Ellena (Helena)
05f0ef0d-151b-4a2d-b13d-89c64c1ddba6,P,Damianus Benvenuti de Blanchis de S. Helena,7b1019a9-80ae-443f-9f34-601c68c1946c,C,location of residence,1f4aaf7d-da21-4f4b-b2ac-4eba28e42c6d,L,Sancta Ellena (Helena)
05f0ef0d-151b-4a2d-b13d-89c64c1ddba6,P,Damianus Benvenuti de Blanchis de S. Helena,90d14efa-a05e-4427-b0a9-f5c9a75ef6ba,C,brother,05f0ef0d-151b-4a2d-b13d-89c64c1ddba6,P,Damianus Benvenuti de Blanchis de S. Helena
05f0ef0d-151b-4a2d-b13d-89c64c1ddba6,P,Damianus Benvenuti de Blanchis de S. Helena,90d14efa-a05e-4427-b0a9-f5c9a75ef6ba,C,brother,e802821a-9e77-4450-884e-dc9d519b2e45,P,Gerardus Benvenuti de Blanchis de S. Helena
05f0ef0d-151b-4a2d-b13d-89c64c1ddba6,P,Damianus Benvenuti de Blanchis de S. Helena,90d14efa-a05e-4427-b0a9-f5c9a75ef6ba,C,brother,6eed2de2-b959-4ca2-ab3b-2855e61abd99,P,Guido de Blanchis de S. Helena
05f0ef0d-151b-4a2d-b13d-89c64c1ddba6,P,Damianus Benvenuti de Blanchis de S. Helena,90d14efa-a05e-4427-b0a9-f5c9a75ef6ba,C,brother,6768a559-d2e1-4c1a-82d4-897645b70684,P,Guillielmus Benvenuti de Blanchis de S. Helena
05f3c9e8-ce29-4456-a911-fbe24eb8e07b,E,Abjuration of Petrus Burgi,ccc4c0f8-ad95-40a5-ac78-3a6eccb939c6,C,place in a series,da0bb2d8-8dc9-4441-92f8-e49c5058a1f7,V,1
05f3c9e8-ce29-4456-a911-fbe24eb8e07b,E,Abjuration of Petrus Burgi,4cd961b5-c512-4dcc-a928-fbaceb7491c1,C,TRP yyyy-mm-dd: during,ddcaaae8-37d3-4181-8410-e5d7107a203e,V,1335-02-10
05f3c9e8-ce29-4456-a911-fbe24eb8e07b,E,Abjuration of Petrus Burgi,eedb1cf4-ce41-4d64-b6eb-3144710ac44e,C,TRP after,a4d6ec19-379c-4fb6-a1cd-8562b32bc5fe,E,Deposition of Petrus Burgi
05f3c9e8-ce29-4456-a911-fbe24eb8e07b,E,Abjuration of Petrus Burgi,53d49b80-f6b7-498f-8050-79db1232e37b,C,SRP in,0114ee69-4ac7-4d85-8ca1-9c13be8e32ab,L,Giaveno
061c94f2-4b76-4b37-8217-a15639484159,E,Promessa di Donatus Partis de Florentia di osservare i 'mandata inquisitoris’,4cd961b5-c512-4dcc-a928-fbaceb7491c1,C,TRP yyyy-mm-dd: during,5516da84-4fb3-4c22-9258-e277b1accde1,V,1299-11-05
061c94f2-4b76-4b37-8217-a15639484159,E,Promessa di Donatus Partis de Florentia di osservare i 'mandata inquisitoris’,53d49b80-f6b7-498f-8050-79db1232e37b,C,SRP in,b5e7da76-3098-41f9-908b-5573c1458b3f,L,"domus inquisitoris (inquisitionis, oficii inquisitionis) posita iuxta ortum ff. Predicatorum"
06248875-838f-414f-bbdb-abd5100dc068,G,alii personi,82f65869-6bf3-41a2-beb3-94cf798e6c05,C,sex composition,3815f309-c384-4264-97ff-d347f843e321,C,mixed male and female
07289149-f6f8-40eb-be14-7959a30321fe,T,"Petrus, maior archidiaconus Narbonae",4e4b5f63-8eac-41ec-96d4-45cbd19ea8f6,C,deponent,ab2b68be-d8d8-4ca3-bc54-efce987031e0,P,Petrus [maior archidiaconus Narbonae]
0782497c-7fc2-4b5d-bb2c-f93b6f5d8f02,P,Franciscus Petri Zacharie de Plumatio,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,be02a382-f755-4b08-a32d-06d4e29fdf36,V,Franciscus
0782497c-7fc2-4b5d-bb2c-f93b6f5d8f02,P,Franciscus Petri Zacharie de Plumatio,182e75e9-9583-4077-9fb5-efd1681d041a,C,family name,4798378c-a945-421c-bd52-3d9ee0836dc8,V,Petri Zacharie
0782497c-7fc2-4b5d-bb2c-f93b6f5d8f02,P,Franciscus Petri Zacharie de Plumatio,1fbf2928-65e7-45d9-8986-d2327195a102,C,surname,271b3206-0a5d-409a-b2c7-1a03eab71388,V,de Plumatio
0782497c-7fc2-4b5d-bb2c-f93b6f5d8f02,P,Franciscus Petri Zacharie de Plumatio,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
0782497c-7fc2-4b5d-bb2c-f93b6f5d8f02,P,Franciscus Petri Zacharie de Plumatio,20f525ae-6705-49c4-af2c-119661e42629,C,sister,e4c3e9d2-852f-4675-b4cf-b51eb9329240,P,Marchexana Premartini de Plumatio
0786f48e-1e73-4a1d-bafa-60edc2f9419c,P,Michael Thomacis,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,fb7c902a-fc7a-4237-afb9-2b0c4e7d14e5,V,Michael
0786f48e-1e73-4a1d-bafa-60edc2f9419c,P,Michael Thomacis,182e75e9-9583-4077-9fb5-efd1681d041a,C,family name,5e63516e-b2d2-4f75-a026-aa732a33440e,V,Thomacis
0786f48e-1e73-4a1d-bafa-60edc2f9419c,P,Michael Thomacis,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
0786f48e-1e73-4a1d-bafa-60edc2f9419c,P,Michael Thomacis,7b1019a9-80ae-443f-9f34-601c68c1946c,C,location of residence,18d4d0de-8b6d-42e9-9373-2d591e426d9b,L,"Cappella S. Martini de Aposa (Apposa, Apoxa, Apaxa)"
07abdd3e-b82d-41df-84d9-7a20ef3babc5,P,Iacobus Bech,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,de7810d6-fd25-41e8-abb4-746f52447023,V,Iacobus
07abdd3e-b82d-41df-84d9-7a20ef3babc5,P,Iacobus Bech,1fbf2928-65e7-45d9-8986-d2327195a102,C,surname,ff4a82b0-0f34-4fa8-9898-2713cc159f6f,V,Bech
07abdd3e-b82d-41df-84d9-7a20ef3babc5,P,Iacobus Bech,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
07abdd3e-b82d-41df-84d9-7a20ef3babc5,P,Iacobus Bech,d5418d72-e035-4fe0-b8c9-c1e1b4f561df,C,physical condition,b2b76bb3-49ef-4bd3-a144-2c162a559d19,C,alive
07abdd3e-b82d-41df-84d9-7a20ef3babc5,P,Iacobus Bech,1e3573c8-72f7-4636-b01f-836c3a5e622f,C,human spatial reference point,e40e534b-26bb-49f1-8933-b2e1072a1b2e,L,Chieri
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,f492bf6e-2006-478d-8bfc-338f09fb2eee,C,genre,cbf3b28a-8a24-418d-956a-65e8eb4ad9d7,C,deposition record
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,fd0e032e-8e87-4e80-9794-665e13f57300,C,person before court,df4386ed-7490-41ed-8ac4-c4d6b89eb167,P,Serena de Castro Verduno
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,7842d8fa-63d0-4161-8181-9a6a40ecf6c4,C,inquisitor,237ec2db-d5dc-4e43-be87-5be142400cb7,P,Bernardus de Cauton
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,7842d8fa-63d0-4161-8181-9a6a40ecf6c4,C,inquisitor,077ab6e4-2fa1-443a-9c87-166865037f1e,P,Jo[hannes] de Sancto Petro
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,0d20880a-5a5a-419d-880f-0ef767c2167e,C,notary,710f2daf-5bf5-49aa-b2cf-221a5d61d2bb,P,Petrus Ariberti
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,46dd9896-0836-4831-853d-7e0f1e3acffc,C,witness,a51fa047-9080-473e-86c4-4729bc0fa513,P,Petrus Fresapan
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,46dd9896-0836-4831-853d-7e0f1e3acffc,C,witness,710f2daf-5bf5-49aa-b2cf-221a5d61d2bb,P,Petrus Ariberti
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,4cd961b5-c512-4dcc-a928-fbaceb7491c1,C,TRP yyyy-mm-dd: during,106c9082-da6e-444a-9f09-716af5445282,V,1247-05-03
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,53d49b80-f6b7-498f-8050-79db1232e37b,C,SRP in,f0d3375a-cba6-455f-9bd1-07c71920e371,L,Apamie
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,c774584e-4204-4737-a4a7-70e1396e7679,C,incriminator,df4386ed-7490-41ed-8ac4-c4d6b89eb167,P,Serena de Castro Verduno
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,df4386ed-7490-41ed-8ac4-c4d6b89eb167,P,Serena de Castro Verduno
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,315b1d27-e2a6-4624-8a6d-33d50c8a344c,P,Poncius Arnaudi
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,84dd1713-8da1-4cab-a4eb-32fbbb6a5250,P,R[aymundus] Batalha
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,3286536f-fffa-4e9e-a740-02bf42feee60,P,Garcia Arnaudi
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,97204faa-c038-40c5-a516-4419259bdb2e,P,Comtoria de Villamur
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,0c7ad166-102d-4a1f-a8eb-f575162388fc,P,Raymunda d'Avesat
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,c812e5ac-b48e-4af7-a844-915912400c79,P,Lombarda de Montels
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,1cc10956-15f4-4fb1-910c-6836705334eb,P,Atho Arnaudi de Castroverduno
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,c575f06b-06db-4e57-bfed-e621da32bfa0,P,Ermengarda de Larcato
07ca3836-8e1e-4210-8f0c-fc494b31e0dc,E,Deposition of Serena de Castro Verduno,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,a85041e8-67c5-424b-8c2d-05981bbe39ce,P,Esclarmonda de Bessac
